-7.11,-119.29
-7.17,-110.77
-7.24,-110.77
-7.31,-102.25
-7.4,-110.77
-7.48,-102.25
-7.58,-102.25
-7.68,-102.25
-7.8,-102.25
-7.93,-102.25
-8.06,-93.725
-8.21,-93.725
-8.37,-93.725
-8.53,-85.204
-8.7,-85.204
-8.87,-85.204
-9.06,-85.204
-9.26,-85.204
-9.45,-76.684
-9.65,-76.684
-9.85,-76.684
-10.05,-68.163
-10.25,-68.163
-10.44,-68.163
-10.64,-68.163
-10.83,-59.643
-11.01,-59.643
-11.18,-59.643
-11.36,-51.123
-11.53,-51.123
-11.69,-51.123
-11.85,-51.123
-11.99,-51.123
-12.13,-51.123
-12.25,-51.123
-12.37,-42.602
-12.48,-42.602
-12.57,-42.602
-12.66,-34.082
-12.74,-34.082
-12.81,-34.082
-12.86,-34.082
-12.9,-34.082
-12.94,-34.082
-12.97,-25.561
-12.98,-25.561
-12.98,-17.041
-12.98,-17.041
-12.95,-17.041
-12.93,-8.5204
-12.89,-8.5204
-12.84,-8.5204
-12.77,-8.5204
-12.71,0
-12.62,-0
-12.53,-0
-12.42,0
-12.32,8.5204
-12.2,0
-12.07,8.5204
-11.93,8.5204
-11.79,8.5204
-11.63,17.041
-11.46,17.041
-11.29,17.041
-11.1,17.041
-10.92,17.041
-10.73,25.561
-10.53,25.561
-10.32,34.082
-10.12,25.561
-9.9,34.082
-9.68,34.082
-9.46,34.082
-9.23,34.082
-9,42.602
-8.78,42.602
-8.53,42.602
-8.3,42.602
-8.07,51.123
-7.83,51.123
-7.59,51.123
-7.36,51.123
-7.13,51.123
-6.91,51.123
-6.67,51.123
-6.45,59.643
-6.22,59.643
-6.01,59.643
-5.81,68.163
-5.6,68.163
-5.4,68.163
-5.22,68.163
-5.03,68.163
-4.85,68.163
-4.69,76.684
-4.52,76.684
-4.39,76.684
-4.25,85.204
-4.11,85.204
-3.99,85.204
-3.87,85.204
-3.75,93.725
-3.65,93.725
-3.55,93.725
-3.46,93.725
-3.36,102.25
-3.27,102.25
-3.18,102.25
-3.11,102.25
-3.02,102.25
-2.95,102.25
-2.88,110.77
-2.81,110.77
-2.74,110.77
-2.68,119.29
-2.62,119.29
-2.56,119.29
-2.51,119.29
-2.45,110.77
-2.41,119.29
-2.35,119.29
-2.29,127.81
-2.24,119.29
-2.2,119.29
-2.14,127.81
-2.1,127.81
-2.05,127.81
-2.01,136.33
-1.98,136.33
-1.93,136.33
-1.9,136.33
-1.86,136.33
-1.82,136.33
-1.77,136.33
-1.74,136.33
-1.7,144.85
-1.67,144.85
-1.63,144.85
-1.61,144.85
-1.58,144.85
-1.55,144.85
-1.52,144.85
-1.48,153.37
-1.45,144.85
-1.43,144.85
-1.4,153.37
-1.36,153.37
-1.35,153.37
-1.32,153.37
-1.3,153.37
-1.27,153.37
-1.25,153.37
-1.22,153.37
-1.19,153.37
-1.17,161.89
-1.15,153.37
-1.13,153.37
-1.11,153.37
-1.09,153.37
-1.07,153.37
-1.05,153.37
-1.03,153.37
-1.02,153.37
-0.99,161.89
-0.96,153.37
-0.95,161.89
-0.94,161.89
-0.91,161.89
-0.9,161.89
-0.88,153.37
-0.86,161.89
-0.85,153.37
-0.82,161.89
-0.81,161.89
-0.77,161.89
-0.76,161.89
-0.74,161.89
-0.72,161.89
-0.7,161.89
-0.68,170.41
-0.66,161.89
-0.64,161.89
-0.62,161.89
-0.59,161.89
-0.58,170.41
-0.55,161.89
-0.54,161.89
-0.51,161.89
-0.49,161.89
-0.47,161.89
-0.45,161.89
-0.43,161.89
-0.4,170.41
-0.38,161.89
-0.37,161.89
-0.33,161.89
-0.31,161.89
-0.29,161.89
-0.28,170.41
-0.25,170.41
-0.23,161.89
-0.2,161.89
-0.16,161.89
-0.15,161.89
-0.12,161.89
-0.11,161.89
-0.08,161.89
-0.05,161.89
-0.03,161.89
0,161.89
0.02,161.89
0.05,161.89
0.08,161.89
0.1,161.89
0.12,161.89
0.15,153.37
0.17,161.89
0.19,153.37
0.22,153.37
0.24,153.37
0.26,153.37
0.29,153.37
0.31,153.37
0.34,153.37
0.36,144.85
0.4,153.37
0.43,153.37
0.46,153.37
0.5,144.85
0.53,144.85
0.57,144.85
0.61,136.33
0.66,136.33
0.73,136.33
0.78,136.33
0.84,127.81
0.93,127.81
1,127.81
1.11,127.81
1.22,127.81
1.36,127.81
1.5,127.81
1.67,119.29
1.84,110.77
2.06,119.29
2.3,110.77
2.55,110.77
2.83,110.77
3.14,110.77
3.45,102.25
3.77,102.25
4.11,102.25
4.46,102.25
4.81,102.25
5.17,102.25
5.52,93.725
5.89,85.204
6.25,93.725
6.62,85.204
6.97,85.204
7.33,85.204
7.69,85.204
8.04,85.204
8.4,76.684
8.73,76.684
9.07,76.684
9.41,68.163
9.72,68.163
10.05,59.643
10.35,59.643
10.65,68.163
10.94,59.643
11.23,59.643
11.5,59.643
11.77,59.643
12.03,51.123
12.26,51.123
12.5,51.123
12.73,51.123
12.92,42.602
13.12,42.602
13.29,42.602
13.47,34.082
13.62,42.602
13.76,34.082
13.87,34.082
13.98,34.082
14.07,34.082
14.14,25.561
14.2,25.561
14.25,17.041
14.28,17.041
14.28,17.041
14.27,17.041
14.26,8.5204
14.21,8.5204
14.16,8.5204
14.08,8.5204
14.01,0
13.9,8.5204
13.79,-0
13.65,-0
13.5,-0
13.33,-8.5204
13.16,-8.5204
12.97,-8.5204
12.78,-17.041
12.57,-8.5204
12.35,-17.041
12.11,-17.041
11.86,-17.041
11.61,-17.041
11.35,-25.561
11.07,-17.041
10.79,-34.082
10.5,-34.082
10.2,-34.082
9.9,-34.082
9.59,-34.082
9.27,-34.082
8.95,-34.082
8.62,-42.602
8.29,-42.602
7.97,-51.123
7.63,-51.123
7.28,-51.123
6.95,-51.123
6.6,-59.643
6.27,-51.123
5.92,-51.123
5.58,-59.643
5.23,-59.643
4.89,-59.643
4.55,-59.643
4.22,-59.643
3.88,-68.163
3.55,-68.163
3.22,-68.163
2.89,-76.684
2.57,-76.684
2.24,-76.684
1.92,-68.163
1.61,-76.684
1.3,-85.204
0.99,-85.204
0.69,-85.204
0.39,-85.204
0.1,-85.204
-0.19,-93.725
-0.47,-93.725
-0.73,-93.725
-0.99,-93.725
-1.25,-102.25
-1.48,-102.25
-1.71,-102.25
-1.93,-102.25
-2.13,-110.77
-2.32,-102.25
-2.5,-110.77
-2.65,-110.77
-2.79,-110.77
-2.92,-110.77
-3.04,-119.29
-3.15,-119.29
-3.26,-127.81
-3.35,-119.29
-3.44,-127.81
-3.52,-127.81
-3.59,-119.29
-3.65,-127.81
-3.71,-119.29
-3.77,-127.81
-3.83,-136.33
-3.9,-136.33
-3.95,-136.33
-4.01,-144.85
-4.05,-136.33
-4.1,-144.85
-4.15,-136.33
-4.18,-144.85
-4.22,-153.37
-4.26,-153.37
-4.3,-144.85
-4.34,-153.37
-4.37,-144.85
-4.39,-153.37
-4.44,-153.37
-4.47,-153.37
-4.49,-153.37
-4.52,-153.37
-4.55,-153.37
-4.57,-153.37
-4.6,-153.37
-4.63,-153.37
-4.65,-153.37
-4.67,-153.37
-4.7,-153.37
-4.72,-161.89
-4.74,-161.89
-4.76,-153.37
-4.77,-161.89
-4.79,-161.89
-4.81,-161.89
-4.83,-161.89
-4.84,-170.41
-4.86,-161.89
-4.88,-161.89
-4.89,-161.89
-4.91,-170.41
-4.93,-170.41
-4.93,-161.89
-4.95,-170.41
-4.96,-161.89
-4.96,-161.89
-4.98,-161.89
-4.98,-170.41
-5,-170.41
-5.02,-170.41
-5.02,-170.41
-5.04,-161.89
-5.06,-170.41
-5.06,-170.41
-5.07,-170.41
-5.09,-178.93
-5.11,-170.41
-5.1,-170.41
-5.12,-170.41
-5.14,-170.41
-5.15,-170.41
-5.16,-170.41
-5.18,-170.41
-5.18,-170.41
-5.19,-170.41
-5.21,-178.93
-5.23,-170.41
-5.23,-170.41
-5.25,-178.93
-5.26,-178.93
-5.28,-170.41
-5.29,-170.41
-5.3,-170.41
-5.31,-178.93
-5.33,-170.41
-5.35,-170.41
-5.37,-178.93
-5.37,-178.93
-5.38,-170.41
-5.38,-178.93
-5.41,-170.41
-5.43,-170.41
-5.45,-178.93
-5.46,-170.41
-5.48,-170.41
-5.48,-170.41
-5.5,-170.41
-5.51,-170.41
-5.53,-170.41
-5.56,-178.93
-5.55,-170.41
-5.58,-170.41
-5.59,-178.93
-5.61,-178.93
-5.64,-170.41
-5.65,-170.41
-5.67,-178.93
-5.68,-170.41
-5.68,-170.41
-5.69,-161.89
-5.71,-170.41
-5.72,-161.89
-5.73,-161.89
-5.75,-161.89
-5.76,-161.89
-5.78,-153.37
-5.8,-161.89
-5.8,-161.89
-5.82,-153.37
-5.84,-153.37
-5.85,-161.89
-5.87,-153.37
-5.87,-153.37
-5.88,-153.37
-5.9,-153.37
-5.92,-153.37
-5.95,-144.85
-5.97,-136.33
-5.99,-144.85
-6.02,-136.33
-6.05,-136.33
-6.08,-136.33
-6.12,-127.81
-6.16,-127.81
-6.21,-127.81
-6.27,-127.81
-6.33,-127.81
-6.41,-127.81
-6.49,-119.29
-6.58,-119.29
-6.69,-110.77
-6.81,-119.29
-6.94,-110.77
-7.08,-102.25
-7.24,-110.77
-7.42,-102.25
-7.62,-102.25
-7.82,-102.25
-8.04,-102.25
-8.27,-102.25
-8.51,-102.25
-8.77,-93.725
-9.02,-93.725
-9.29,-85.204
-9.55,-85.204
-9.83,-85.204
-10.1,-85.204
-10.37,-85.204
-10.64,-85.204
-10.9,-76.684
-11.16,-76.684
-11.43,-68.163
-11.69,-68.163
-11.93,-68.163
-12.17,-68.163
-12.41,-59.643
-12.64,-68.163
-12.86,-59.643
-13.08,-59.643
-13.28,-59.643
-13.47,-51.123
-13.65,-51.123
-13.82,-51.123
-13.99,-51.123
-14.14,-51.123
-14.28,-51.123
-14.4,-42.602
-14.53,-34.082
-14.63,-34.082
-14.73,-34.082
-14.81,-34.082
-14.87,-42.602
-14.92,-34.082
-14.97,-25.561
-14.99,-25.561
-15.01,-25.561
-15.01,-25.561
-15.01,-17.041
-15,-17.041
-14.95,-17.041
-14.91,-17.041
-14.85,-8.5204
-14.78,-8.5204
-14.7,-0
-14.61,-8.5204
-14.5,-0
-14.38,0
-14.25,0
-14.11,0
-13.96,8.5204
-13.81,8.5204
-13.64,8.5204
-13.46,17.041
-13.28,17.041
-13.08,17.041
-12.87,17.041
-12.66,17.041
-12.42,25.561
-12.2,34.082
-11.96,25.561
-11.72,25.561
-11.47,34.082
-11.22,25.561
-10.97,34.082
-10.69,34.082
-10.43,34.082
-10.15,42.602
-9.88,42.602
-9.6,42.602
-9.33,42.602
-9.05,51.123
-8.76,51.123
-8.49,51.123
-8.21,51.123
-7.93,51.123
-7.65,59.643
-7.36,59.643
-7.08,59.643
-6.83,59.643
-6.56,59.643
-6.29,59.643
-6.03,68.163
-5.79,68.163
-5.53,68.163
-5.28,68.163
-5.05,76.684
-4.81,68.163
-4.59,76.684
-4.38,85.204
-4.17,76.684
-3.97,85.204
-3.78,93.725
-3.6,85.204
-3.43,85.204
-3.28,93.725
-3.13,93.725
-3.01,93.725
-2.87,102.25
-2.75,102.25
-2.65,102.25
-2.54,102.25
-2.45,102.25
-2.36,102.25
-2.26,110.77
-2.18,110.77
-2.11,119.29
-2.02,110.77
-1.95,110.77
-1.89,119.29
-1.83,119.29
-1.77,119.29
-1.72,119.29
-1.66,119.29
-1.61,127.81
-1.54,127.81
-1.49,127.81
-1.43,127.81
-1.38,127.81
-1.33,127.81
-1.29,127.81
-1.25,127.81
-1.21,136.33
-1.17,136.33
-1.13,144.85
-1.09,136.33
-1.03,136.33
-1.02,136.33
-0.98,136.33
-0.94,144.85
-0.9,144.85
-0.88,144.85
-0.85,144.85
-0.81,144.85
-0.78,144.85
-0.75,153.37
-0.72,144.85
-0.69,144.85
-0.66,153.37
-0.63,153.37
-0.59,153.37
-0.58,153.37
-0.55,153.37
-0.54,153.37
-0.51,153.37
-0.48,153.37
-0.46,153.37
-0.45,153.37
-0.43,153.37
-0.39,153.37
-0.38,153.37
-0.36,153.37
-0.34,161.89
-0.31,161.89
-0.31,153.37
-0.28,153.37
-0.27,153.37
-0.25,153.37
-0.23,161.89
-0.2,161.89
-0.21,161.89
-0.17,153.37
-0.16,161.89
-0.14,161.89
-0.13,161.89
-0.12,153.37
-0.08,153.37
-0.08,153.37
-0.04,161.89
-0.04,161.89
-0.01,161.89
-0,153.37
0.02,161.89
0.04,161.89
0.06,161.89
0.07,161.89
0.1,161.89
0.12,161.89
0.14,161.89
0.15,153.37
0.18,161.89
0.21,161.89
0.21,161.89
0.23,153.37
0.26,170.41
0.28,161.89
0.3,161.89
0.31,161.89
0.34,161.89
0.36,161.89
0.37,161.89
0.39,161.89
0.42,170.41
0.43,161.89
0.46,161.89
0.48,161.89
0.51,161.89
0.52,161.89
0.54,153.37
0.59,161.89
0.59,161.89
0.62,161.89
0.64,161.89
0.66,161.89
0.7,153.37
0.71,161.89
0.73,153.37
0.77,153.37
0.77,153.37
0.79,161.89
0.81,153.37
0.83,161.89
0.85,153.37
0.88,153.37
0.89,153.37
0.92,153.37
0.95,153.37
0.96,153.37
0.99,153.37
1.02,144.85
1.04,144.85
1.08,144.85
1.11,144.85
1.12,144.85
1.14,144.85
1.18,136.33
1.23,136.33
1.26,136.33
1.31,127.81
1.35,136.33
1.41,136.33
1.47,127.81
1.54,127.81
1.63,119.29
1.71,110.77
1.82,127.81
1.93,119.29
2.06,110.77
2.2,110.77
2.37,110.77
2.55,110.77
2.76,110.77
2.98,102.25
3.22,110.77
3.5,102.25
3.77,102.25
4.05,102.25
4.36,93.725
4.66,93.725
4.98,93.725
5.3,93.725
5.62,93.725
5.94,93.725
6.27,85.204
6.59,85.204
6.91,76.684
7.23,85.204
7.55,76.684
7.87,68.163
8.17,68.163
8.47,68.163
8.77,68.163
9.06,59.643
9.33,68.163
9.61,59.643
9.88,59.643
10.13,59.643
10.37,51.123
10.61,51.123
10.85,51.123
11.06,51.123
11.27,51.123
11.46,42.602
11.65,42.602
11.81,42.602
11.97,42.602
12.11,42.602
12.25,34.082
12.37,34.082
12.48,25.561
12.57,34.082
12.65,25.561
12.7,25.561
12.76,25.561
12.79,17.041
12.81,17.041
12.82,17.041
12.81,17.041
12.79,17.041
12.75,8.5204
12.7,8.5204
12.63,0
12.56,0
12.46,0
12.36,0
12.24,-0
12.11,-0
11.96,-8.5204
11.81,-8.5204
11.65,-8.5204
11.46,-8.5204
11.29,-17.041
11.08,-17.041
10.87,-17.041
10.65,-17.041
10.42,-25.561
10.19,-25.561
9.93,-25.561
9.68,-25.561
9.42,-34.082
9.14,-34.082
8.88,-42.602
8.59,-42.602
8.31,-34.082
8.02,-34.082
7.72,-42.602
7.42,-42.602
7.12,-51.123
6.82,-51.123
6.5,-51.123
6.19,-51.123
5.88,-51.123
5.57,-51.123
5.26,-59.643
4.95,-59.643
4.63,-59.643
4.33,-68.163
4.02,-68.163
3.72,-59.643
3.4,-59.643
3.11,-68.163
2.8,-76.684
2.51,-68.163
2.22,-76.684
1.93,-76.684
1.64,-76.684
1.36,-76.684
1.09,-85.204
0.81,-85.204
0.55,-85.204
0.3,-85.204
0.05,-85.204
-0.2,-93.725
-0.44,-93.725
-0.66,-102.25
-0.87,-102.25
-1.07,-102.25
-1.26,-102.25
-1.43,-102.25
-1.6,-102.25
-1.74,-110.77
-1.88,-110.77
-2.01,-110.77
-2.13,-110.77
-2.22,-119.29
-2.33,-119.29
-2.42,-119.29
-2.5,-119.29
-2.59,-127.81
-2.67,-127.81
-2.73,-119.29
-2.79,-127.81
-2.85,-127.81
-2.9,-127.81
-2.96,-127.81
-3.02,-136.33
-3.07,-127.81
-3.12,-136.33
-3.18,-144.85
-3.22,-136.33
-3.26,-144.85
-3.31,-144.85
-3.34,-144.85
-3.37,-144.85
-3.41,-144.85
-3.45,-144.85
-3.48,-144.85
-3.52,-153.37
-3.54,-153.37
-3.58,-153.37
-3.61,-153.37
-3.64,-153.37
-3.67,-153.37
-3.68,-161.89
-3.71,-153.37
-3.74,-153.37
-3.76,-153.37
-3.78,-153.37
-3.82,-161.89
-3.83,-153.37
-3.86,-153.37
-3.88,-161.89
-3.9,-161.89
-3.92,-161.89
-3.93,-161.89
-3.96,-161.89
-3.98,-161.89
-4,-161.89
-4,-161.89
-4.03,-161.89
-4.05,-161.89
-4.06,-170.41
-4.06,-170.41
-4.08,-170.41
-4.09,-170.41
-4.11,-170.41
-4.12,-170.41
-4.14,-170.41
-4.15,-170.41
-4.16,-170.41
-4.16,-170.41
-4.19,-170.41
-4.19,-170.41
-4.2,-170.41
-4.21,-170.41
-4.24,-161.89
-4.25,-170.41
-4.26,-170.41
-4.27,-170.41
-4.29,-170.41
-4.29,-170.41
-4.31,-170.41
-4.32,-178.93
-4.34,-170.41
-4.34,-170.41
-4.37,-178.93
-4.38,-170.41
-4.4,-170.41
-4.4,-170.41
-4.42,-170.41
-4.43,-170.41
-4.44,-178.93
-4.47,-170.41
-4.48,-170.41
-4.49,-178.93
-4.51,-170.41
-4.53,-161.89
-4.54,-178.93
-4.56,-170.41
-4.57,-170.41
-4.59,-170.41
-4.6,-170.41
-4.63,-170.41
-4.64,-178.93
-4.65,-170.41
-4.67,-178.93
-4.69,-178.93
-4.7,-170.41
-4.72,-170.41
-4.74,-170.41
-4.76,-170.41
-4.77,-170.41
-4.79,-178.93
-4.81,-170.41
-4.82,-170.41
-4.85,-170.41
-4.86,-170.41
-4.88,-170.41
-4.89,-170.41
-4.91,-170.41
-4.93,-161.89
-4.94,-161.89
-4.95,-161.89
-4.96,-161.89
-4.97,-161.89
-4.99,-153.37
-5,-161.89
-5.03,-153.37
-5.05,-161.89
-5.08,-153.37
-5.08,-153.37
-5.11,-153.37
-5.12,-153.37
-5.13,-153.37
-5.16,-153.37
-5.18,-153.37
-5.21,-144.85
-5.23,-144.85
-5.27,-144.85
-5.29,-144.85
-5.33,-136.33
-5.37,-136.33
-5.42,-136.33
-5.47,-136.33
-5.53,-127.81
-5.6,-127.81
-5.67,-127.81
-5.75,-127.81
-5.85,-127.81
-5.97,-119.29
-6.09,-119.29
-6.22,-110.77
-6.38,-110.77
-6.55,-110.77
-6.73,-110.77
-6.94,-102.25
-7.15,-102.25
-7.41,-110.77
-7.66,-102.25
-7.92,-102.25
-8.19,-102.25
-8.46,-102.25
-8.76,-93.725
-9.04,-93.725
-9.33,-85.204
-9.63,-85.204
-9.92,-85.204
-10.22,-85.204
-10.51,-85.204
-10.79,-85.204
-11.09,-76.684
-11.36,-76.684
-11.62,-76.684
-11.89,-68.163
-12.15,-68.163
-12.41,-59.643
-12.66,-68.163
-12.9,-59.643
-13.13,-59.643
-13.35,-59.643
-13.56,-59.643
-13.76,-51.123
-13.95,-51.123
-14.13,-59.643
-14.3,-51.123
-14.45,-51.123
-14.59,-42.602
-14.73,-42.602
-14.85,-42.602
-14.96,-42.602
-15.05,-34.082
-15.14,-34.082
-15.19,-34.082
-15.25,-25.561
-15.3,-34.082
-15.31,-25.561
-15.34,-25.561
-15.34,-17.041
-15.32,-17.041
-15.3,-17.041
-15.26,-17.041
-15.22,-17.041
-15.15,-8.5204
-15.07,-8.5204
-14.98,-8.5204
-14.88,-0
-14.77,-0
-14.63,0
-14.5,-0
-14.36,0
-14.19,8.5204
-14.03,8.5204
-13.85,8.5204
-13.67,8.5204
-13.46,8.5204
-13.25,17.041
-13.04,25.561
-12.8,17.041
-12.57,17.041
-12.32,25.561
-12.08,25.561
-11.83,25.561
-11.56,25.561
-11.3,34.082
-11.03,34.082
-10.75,25.561
-10.46,42.602
-10.18,42.602
-9.9,42.602
-9.6,51.123
-9.31,42.602
-9.02,51.123
-8.73,51.123
-8.43,51.123
-8.14,51.123
-7.84,51.123
-7.55,51.123
-7.26,59.643
-6.97,59.643
-6.68,59.643
-6.39,68.163
-6.12,59.643
-5.84,59.643
-5.57,68.163
-5.3,68.163
-5.03,76.684
-4.77,68.163
-4.53,76.684
-4.28,76.684
-4.05,85.204
-3.81,76.684
-3.59,85.204
-3.37,85.204
-3.17,85.204
-2.98,93.725
-2.8,93.725
-2.64,93.725
-2.5,93.725
-2.36,102.25
-2.21,93.725
-2.08,102.25
-1.97,110.77
-1.86,102.25
-1.77,110.77
-1.67,110.77
-1.58,110.77
-1.49,110.77
-1.41,110.77
-1.33,110.77
-1.27,110.77
-1.2,119.29
-1.14,119.29
-1.08,119.29
-1.02,119.29
-0.96,127.81
-0.9,127.81
-0.85,127.81
-0.79,127.81
-0.75,136.33
-0.7,127.81
-0.65,127.81
-0.61,136.33
-0.56,136.33
-0.53,136.33
-0.49,136.33
-0.45,136.33
-0.41,136.33
-0.37,136.33
-0.34,136.33
-0.29,144.85
-0.26,144.85
-0.23,144.85
-0.2,144.85
-0.16,153.37
-0.14,144.85
-0.1,144.85
-0.08,153.37
-0.04,144.85
-0.02,153.37
-0.01,153.37
0.02,144.85
0.04,153.37
0.09,153.37
0.1,153.37
0.12,153.37
0.15,153.37
0.17,153.37
0.19,153.37
0.21,153.37
0.24,153.37
0.25,161.89
0.27,153.37
0.29,153.37
0.31,153.37
0.32,161.89
0.34,153.37
0.37,153.37
0.38,153.37
0.38,161.89
0.41,161.89
0.43,153.37
0.45,161.89
0.46,153.37
0.48,161.89
0.5,153.37
0.51,161.89
0.53,161.89
0.55,161.89
0.57,153.37
0.59,161.89
0.6,161.89
0.62,161.89
0.65,170.41
0.65,161.89
0.68,161.89
0.7,161.89
0.7,161.89
0.74,161.89
0.75,161.89
0.75,170.41
0.79,161.89
0.8,161.89
0.82,161.89
0.84,161.89
0.85,161.89
0.89,161.89
0.9,161.89
0.93,153.37
0.95,161.89
0.96,161.89
0.97,161.89
1,161.89
1.02,161.89
1.03,161.89
1.06,161.89
1.08,161.89
1.09,161.89
1.12,161.89
1.14,161.89
1.17,161.89
1.18,161.89
1.2,161.89
1.24,161.89
1.25,161.89
1.28,161.89
1.29,161.89
1.32,161.89
1.33,161.89
1.36,153.37
1.37,161.89
1.39,153.37
1.41,153.37
1.43,153.37
1.46,153.37
1.46,153.37
1.5,153.37
1.52,153.37
1.54,153.37
1.56,144.85
1.59,153.37
1.61,144.85
1.63,144.85
1.65,144.85
1.68,144.85
1.7,136.33
1.74,136.33
1.76,136.33
1.81,136.33
1.85,136.33
1.89,127.81
1.93,136.33
1.99,127.81
2.05,127.81
2.11,127.81
2.19,119.29
2.28,119.29
2.38,119.29
2.49,119.29
2.61,110.77
2.75,110.77
2.92,110.77
3.09,110.77
3.29,102.25
3.5,102.25
3.73,102.25
3.98,102.25
4.25,102.25
4.52,102.25
4.81,93.725
5.11,93.725
5.41,93.725
5.71,93.725
6.03,93.725
6.34,85.204
6.66,85.204
6.97,85.204
7.27,76.684
7.59,76.684
7.89,68.163
8.19,76.684
8.48,68.163
8.77,68.163
9.05,68.163
9.33,68.163
9.6,59.643
9.86,59.643
10.12,59.643
10.36,59.643
10.59,59.643
10.82,51.123
11.03,51.123
11.24,51.123
11.43,51.123
11.61,51.123
11.77,51.123
11.94,42.602
12.09,42.602
12.22,34.082
12.33,34.082
12.44,25.561
12.54,34.082
12.61,25.561
12.67,25.561
12.73,25.561
12.77,25.561
12.79,17.041
12.8,17.041
12.79,17.041
12.78,17.041
12.74,8.5204
12.7,0
12.64,8.5204
12.57,0
12.48,0
12.38,0
12.26,-0
12.14,-8.5204
12,-8.5204
11.86,-8.5204
11.71,-0
11.53,-8.5204
11.35,-8.5204
11.16,-17.041
10.96,-17.041
10.76,-17.041
10.53,-25.561
10.3,-25.561
10.07,-25.561
9.82,-25.561
9.56,-25.561
9.3,-34.082
9.04,-42.602
8.77,-34.082
8.49,-34.082
8.21,-42.602
7.93,-42.602
7.63,-42.602
7.33,-51.123
7.04,-51.123
6.74,-51.123
6.44,-51.123
6.14,-51.123
5.83,-59.643
5.53,-51.123
5.22,-59.643
4.92,-59.643
4.62,-59.643
4.32,-59.643
4.03,-59.643
3.74,-68.163
3.44,-68.163
3.15,-76.684
2.86,-68.163
2.57,-68.163
2.3,-76.684
2.02,-76.684
1.75,-76.684
1.49,-85.204
1.22,-85.204
0.96,-85.204
0.72,-93.725
0.48,-93.725
0.25,-85.204
0.02,-102.25
-0.18,-93.725
-0.38,-93.725
-0.57,-102.25
-0.74,-102.25
-0.9,-102.25
-1.05,-102.25
-1.2,-102.25
-1.32,-110.77
-1.44,-110.77
-1.55,-110.77
-1.65,-110.77
-1.74,-119.29
-1.84,-119.29
-1.91,-119.29
-1.99,-127.81
-2.06,-127.81
-2.13,-127.81
-2.18,-127.81
-2.24,-127.81
-2.29,-127.81
-2.36,-127.81
-2.42,-136.33
-2.47,-136.33
-2.52,-136.33
-2.57,-136.33
-2.61,-144.85
-2.65,-144.85
-2.68,-136.33
-2.73,-144.85
-2.77,-144.85
-2.8,-144.85
-2.83,-144.85
-2.87,-153.37
-2.9,-153.37
-2.94,-144.85
-2.97,-153.37
-3,-153.37
-3.03,-144.85
-3.06,-153.37
-3.09,-153.37
-3.1,-153.37
-3.14,-153.37
-3.17,-153.37
-3.18,-153.37
-3.21,-161.89
-3.24,-153.37
-3.25,-161.89
-3.28,-161.89
-3.3,-161.89
-3.31,-161.89
-3.34,-161.89
-3.36,-161.89
-3.38,-161.89
-3.4,-161.89
-3.4,-161.89
-3.42,-161.89
-3.44,-170.41
-3.46,-161.89
-3.48,-170.41
-3.48,-161.89
-3.5,-161.89
-3.52,-170.41
-3.53,-170.41
-3.54,-170.41
-3.55,-170.41
-3.56,-170.41
-3.58,-170.41
-3.6,-161.89
-3.61,-170.41
-3.62,-170.41
-3.63,-170.41
-3.64,-170.41
-3.66,-170.41
-3.68,-161.89
-3.69,-170.41
